anio,provincia,departamento,sector,ambito,grado,matricula_total,alumnos_sobreedad,tasa_sobreedad
2024,Buenos aires,25 DE MAYO,Estatal,Rural,1°,82,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Rural,10°,115,2,1.74
2024,Buenos aires,25 DE MAYO,Estatal,Rural,11°,106,6,5.66
2024,Buenos aires,25 DE MAYO,Estatal,Rural,12°,88,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Rural,2°,106,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Rural,3°,90,1,1.11
2024,Buenos aires,25 DE MAYO,Estatal,Rural,4°,94,2,2.13
2024,Buenos aires,25 DE MAYO,Estatal,Rural,5°,96,1,1.04
2024,Buenos aires,25 DE MAYO,Estatal,Rural,6°,101,2,1.98
2024,Buenos aires,25 DE MAYO,Estatal,Rural,7°,119,1,0.84
2024,Buenos aires,25 DE MAYO,Estatal,Rural,8°,121,5,4.13
2024,Buenos aires,25 DE MAYO,Estatal,Rural,9°,114,6,5.26
2024,Buenos aires,25 DE MAYO,Estatal,Rural,Sala de 3,50,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Rural,Sala de 4,60,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Rural,Sala de 5,64,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,1°,316,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,10°,355,21,5.92
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,11°,298,23,7.72
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,12°,274,6,2.19
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,2°,318,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,3°,330,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,4°,360,1,0.28
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,5°,315,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,6°,319,6,1.88
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,7°,397,87,21.91
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,8°,381,34,8.92
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,9°,371,20,5.39
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,Sala de 3,303,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,Sala de 4,280,0,0.0
2024,Buenos aires,25 DE MAYO,Estatal,Urbano,Sala de 5,352,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,1°,7,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,10°,32,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,11°,30,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,12°,37,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,2°,6,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,3°,10,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,4°,3,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,5°,9,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,6°,10,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,7°,51,1,1.96
2024,Buenos aires,25 DE MAYO,Privado,Rural,8°,41,1,2.44
2024,Buenos aires,25 DE MAYO,Privado,Rural,9°,45,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,Sala de 3,2,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Rural,Sala de 5,2,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Urbano,1°,138,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Urbano,10°,118,1,0.85
2024,Buenos aires,25 DE MAYO,Privado,Urbano,11°,104,1,0.96
2024,Buenos aires,25 DE MAYO,Privado,Urbano,12°,106,1,0.94
2024,Buenos aires,25 DE MAYO,Privado,Urbano,2°,136,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Urbano,3°,144,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Urbano,4°,142,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Urbano,5°,130,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Urbano,6°,149,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Urbano,7°,129,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Urbano,8°,135,3,2.22
2024,Buenos aires,25 DE MAYO,Privado,Urbano,9°,134,4,2.99
2024,Buenos aires,25 DE MAYO,Privado,Urbano,Sala de 3,105,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Urbano,Sala de 4,119,0,0.0
2024,Buenos aires,25 DE MAYO,Privado,Urbano,Sala de 5,123,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Rural,1°,92,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Rural,10°,98,4,4.08
2024,Buenos aires,9 DE JULIO,Estatal,Rural,11°,81,3,3.7
2024,Buenos aires,9 DE JULIO,Estatal,Rural,12°,100,3,3.0
2024,Buenos aires,9 DE JULIO,Estatal,Rural,2°,120,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Rural,3°,92,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Rural,4°,138,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Rural,5°,132,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Rural,6°,118,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Rural,7°,107,5,4.67
2024,Buenos aires,9 DE JULIO,Estatal,Rural,8°,110,8,7.27
2024,Buenos aires,9 DE JULIO,Estatal,Rural,9°,107,2,1.87
2024,Buenos aires,9 DE JULIO,Estatal,Rural,Sala de 3,61,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Rural,Sala de 4,91,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Rural,Sala de 5,92,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,1°,480,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,10°,528,51,9.66
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,11°,489,21,4.29
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,12°,406,21,5.17
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,2°,511,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,3°,528,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,4°,524,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,5°,518,1,0.19
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,6°,511,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,7°,526,15,2.85
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,8°,622,47,7.56
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,9°,592,41,6.93
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,Sala de 3,329,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,Sala de 4,402,0,0.0
2024,Buenos aires,9 DE JULIO,Estatal,Urbano,Sala de 5,428,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,1°,149,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,10°,135,2,1.48
2024,Buenos aires,9 DE JULIO,Privado,Urbano,11°,129,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,12°,142,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,2°,163,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,3°,155,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,4°,168,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,5°,165,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,6°,158,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,7°,155,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,8°,162,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,9°,141,1,0.71
2024,Buenos aires,9 DE JULIO,Privado,Urbano,Sala de 3,113,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,Sala de 4,142,0,0.0
2024,Buenos aires,9 DE JULIO,Privado,Urbano,Sala de 5,154,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,1°,41,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,10°,28,2,7.14
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,11°,36,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,12°,33,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,2°,41,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,3°,40,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,4°,39,1,2.56
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,5°,58,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,6°,44,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,7°,41,1,2.44
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,8°,26,5,19.23
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,9°,27,2,7.41
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,Sala de 3,46,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,Sala de 4,29,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Rural,Sala de 5,38,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,1°,155,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,10°,156,14,8.97
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,11°,149,12,8.05
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,12°,140,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,2°,165,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,3°,159,1,0.63
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,4°,168,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,5°,167,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,6°,145,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,7°,190,6,3.16
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,8°,197,17,8.63
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,9°,201,14,6.97
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,Sala de 3,143,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,Sala de 4,125,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Estatal,Urbano,Sala de 5,150,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Rural,1°,22,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Rural,2°,27,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Rural,3°,19,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Rural,4°,24,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Rural,5°,16,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Rural,6°,21,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Rural,Sala de 3,12,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Rural,Sala de 4,12,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Rural,Sala de 5,9,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,1°,26,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,10°,53,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,11°,44,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,12°,60,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,2°,31,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,3°,32,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,4°,26,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,5°,26,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,6°,29,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,7°,53,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,8°,50,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,9°,49,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,Sala de 3,12,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,Sala de 4,10,0,0.0
2024,Buenos aires,ADOLFO ALSINA,Privado,Urbano,Sala de 5,19,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,1°,38,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,10°,50,3,6.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,11°,32,1,3.12
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,12°,23,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,2°,34,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,3°,45,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,4°,42,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,5°,44,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,6°,42,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,7°,42,1,2.38
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,8°,46,3,6.52
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,9°,51,1,1.96
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,Sala de 3,28,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,Sala de 4,27,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Rural,Sala de 5,37,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,1°,105,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,10°,82,2,2.44
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,11°,53,7,13.21
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,12°,37,2,5.41
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,2°,104,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,3°,117,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,4°,120,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,5°,116,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,6°,108,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,7°,54,2,3.7
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,8°,53,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,9°,73,3,4.11
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,Sala de 3,91,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,Sala de 4,100,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Estatal,Urbano,Sala de 5,118,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,1°,25,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,10°,83,1,1.2
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,11°,80,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,12°,71,1,1.41
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,2°,30,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,3°,34,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,4°,44,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,5°,40,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,6°,39,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,7°,86,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,8°,87,1,1.15
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,9°,102,1,0.98
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,Sala de 3,14,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,Sala de 4,24,0,0.0
2024,Buenos aires,ADOLFO GONZALES CHAVES,Privado,Urbano,Sala de 5,20,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Rural,1°,33,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Rural,10°,30,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Rural,11°,28,1,3.57
2024,Buenos aires,ALBERTI,Estatal,Rural,12°,17,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Rural,2°,41,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Rural,3°,32,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Rural,4°,33,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Rural,5°,26,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Rural,6°,39,1,2.56
2024,Buenos aires,ALBERTI,Estatal,Rural,7°,40,2,5.0
2024,Buenos aires,ALBERTI,Estatal,Rural,8°,51,4,7.84
2024,Buenos aires,ALBERTI,Estatal,Rural,9°,44,1,2.27
2024,Buenos aires,ALBERTI,Estatal,Rural,Sala de 3,28,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Rural,Sala de 4,25,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Rural,Sala de 5,45,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Urbano,1°,80,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Urbano,10°,154,6,3.9
2024,Buenos aires,ALBERTI,Estatal,Urbano,11°,88,4,4.55
2024,Buenos aires,ALBERTI,Estatal,Urbano,12°,64,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Urbano,2°,92,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Urbano,3°,100,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Urbano,4°,116,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Urbano,5°,108,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Urbano,6°,103,1,0.97
2024,Buenos aires,ALBERTI,Estatal,Urbano,7°,106,9,8.49
2024,Buenos aires,ALBERTI,Estatal,Urbano,8°,126,6,4.76
2024,Buenos aires,ALBERTI,Estatal,Urbano,9°,90,3,3.33
2024,Buenos aires,ALBERTI,Estatal,Urbano,Sala de 3,75,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Urbano,Sala de 4,89,0,0.0
2024,Buenos aires,ALBERTI,Estatal,Urbano,Sala de 5,84,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,1°,23,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,10°,15,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,11°,31,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,12°,30,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,2°,26,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,3°,32,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,4°,26,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,5°,32,1,3.12
2024,Buenos aires,ALBERTI,Privado,Urbano,6°,28,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,7°,29,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,8°,32,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,9°,25,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,Sala de 3,19,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,Sala de 4,18,0,0.0
2024,Buenos aires,ALBERTI,Privado,Urbano,Sala de 5,20,0,0.0
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,1°,5653,0,0.0
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,10°,6452,554,8.59
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,11°,5602,388,6.93
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,12°,4774,195,4.08
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,2°,6365,47,0.74
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,3°,6599,92,1.39
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,4°,7140,133,1.86
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,5°,6827,124,1.82
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,6°,6686,107,1.6
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,7°,7237,529,7.31
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,8°,7115,488,6.86
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,9°,6785,556,8.19
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,Sala de 3,2949,0,0.0
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,Sala de 4,4457,0,0.0
2024,Buenos aires,ALMIRANTE BROWN,Estatal,Urbano,Sala de 5,5370,0,0.0
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,1°,3312,0,0.0
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,10°,2996,7,0.23
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,11°,2797,7,0.25
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,12°,2723,10,0.37
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,2°,3326,2,0.06
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,3°,3350,2,0.06
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,4°,3286,4,0.12
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,5°,3378,1,0.03
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,6°,3347,1,0.03
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,7°,3214,4,0.12
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,8°,3228,10,0.31
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,9°,3074,17,0.55
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,Sala de 3,1836,0,0.0
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,Sala de 4,2452,0,0.0
2024,Buenos aires,ALMIRANTE BROWN,Privado,Urbano,Sala de 5,2786,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Rural,1°,38,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Rural,10°,35,4,11.43
2024,Buenos aires,ARRECIFES,Estatal,Rural,11°,23,2,8.7
2024,Buenos aires,ARRECIFES,Estatal,Rural,12°,29,1,3.45
2024,Buenos aires,ARRECIFES,Estatal,Rural,2°,51,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Rural,3°,37,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Rural,4°,45,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Rural,5°,29,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Rural,6°,41,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Rural,7°,30,5,16.67
2024,Buenos aires,ARRECIFES,Estatal,Rural,8°,33,6,18.18
2024,Buenos aires,ARRECIFES,Estatal,Rural,9°,29,10,34.48
2024,Buenos aires,ARRECIFES,Estatal,Rural,Sala de 3,16,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Rural,Sala de 4,22,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Rural,Sala de 5,17,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Urbano,1°,370,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Urbano,10°,394,66,16.75
2024,Buenos aires,ARRECIFES,Estatal,Urbano,11°,283,34,12.01
2024,Buenos aires,ARRECIFES,Estatal,Urbano,12°,220,16,7.27
2024,Buenos aires,ARRECIFES,Estatal,Urbano,2°,388,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Urbano,3°,391,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Urbano,4°,397,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Urbano,5°,394,1,0.25
2024,Buenos aires,ARRECIFES,Estatal,Urbano,6°,405,1,0.25
2024,Buenos aires,ARRECIFES,Estatal,Urbano,7°,570,83,14.56
2024,Buenos aires,ARRECIFES,Estatal,Urbano,8°,550,103,18.73
2024,Buenos aires,ARRECIFES,Estatal,Urbano,9°,480,102,21.25
2024,Buenos aires,ARRECIFES,Estatal,Urbano,Sala de 3,325,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Urbano,Sala de 4,373,0,0.0
2024,Buenos aires,ARRECIFES,Estatal,Urbano,Sala de 5,354,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,1°,72,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,10°,47,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,11°,26,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,12°,46,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,2°,90,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,3°,66,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,4°,71,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,5°,76,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,6°,72,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,7°,54,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,8°,55,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,9°,47,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,Sala de 3,52,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,Sala de 4,49,0,0.0
2024,Buenos aires,ARRECIFES,Privado,Urbano,Sala de 5,79,0,0.0
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,1°,3186,0,0.0
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,10°,4030,682,16.92
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,11°,3383,421,12.44
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,12°,2693,172,6.39
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,2°,3927,88,2.24
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,3°,3804,126,3.31
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,4°,3865,146,3.78
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,5°,3636,119,3.27
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,6°,3741,113,3.02
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,7°,4576,543,11.87
2024,Buenos aires,AVELLANEDA,Estatal,Urbano,8°,4906,608,12.39
